deputado_id,switch_date,effect,abs_effect,n_pre,n_post,ideology_distance,direction,crosses_coalition,tenure_years,experience_cat,new_party_size,party_size_cat,vulnerability,old_CAT,new_CAT
65987,2005-02-28 11:11:00+00:00,-0.05167367623868477,0.05167367623868477,7,14,,Unknown,False,17.37,Senior,91,Major,Low,,Center
67138,2018-12-11 10:29:00+00:00,-0.033516396210111266,0.033516396210111266,15,24,0.09700000000000009,Unknown,False,7.27,Mid,20,Medium,Low,Right,Right
68731,2013-10-02 17:04:00+00:00,0.027592740580387354,0.027592740580387354,36,19,0.272,Unknown,False,2.3899999999999997,Junior,18,Medium,Low,Right,Center
68731,2014-04-24 00:00:00+00:00,0.027592740580387354,0.027592740580387354,36,19,0.0,Unknown,False,2.3899999999999997,Junior,18,Medium,Low,Center,Center
69871,2017-05-19 00:00:00+00:00,0.014025107242130578,0.014025107242130578,9,77,,Unknown,False,15.645,Senior,15,Medium,Low,,Right
69871,2022-04-05 12:29:00+00:00,0.014025107242130578,0.014025107242130578,9,77,0.536,Unknown,False,15.645,Senior,6,Minor,Low,Right,Left
72912,2018-03-09 11:55:00+00:00,-0.018458816336612602,0.018458816336612602,56,59,,Unknown,False,2.61,Junior,0,Minor,Low,Center,
72912,2018-03-13 16:54:00+00:00,-0.018458816336612602,0.018458816336612602,56,59,,Unknown,False,2.61,Junior,63,Major,Low,,Left
73416,2003-08-25 17:42:00+00:00,-0.050592824212798745,0.050592824212798745,55,60,0.782,Unknown,False,12.32,Senior,83,Major,Low,Left,Center
73424,2003-06-02 00:00:00+00:00,-0.056410064902722046,0.056410064902722046,70,64,0.11499999999999999,Unknown,False,39.17,Senior,48,Major,Low,Right,Right
73424,2018-12-11 10:29:00+00:00,-0.056410064902722046,0.056410064902722046,70,64,0.09700000000000009,Unknown,False,39.17,Senior,20,Medium,Low,Right,Right
73434,2018-04-03 18:44:00+00:00,0.017871952759772332,0.017871952759772332,28,19,0.398,Unknown,False,30.52,Senior,48,Major,Low,Right,Right
73434,2018-12-11 10:29:00+00:00,0.017871952759772332,0.017871952759772332,28,19,0.09700000000000009,Unknown,False,30.52,Senior,20,Medium,Low,Right,Right
73437,2013-10-05 13:54:00+00:00,-0.09668946818992843,0.09668946818992843,43,51,0.24900000000000005,Unknown,False,26.63,Senior,8,Minor,Low,Right,Right
73437,2018-04-09 16:00:00+00:00,-0.09668946818992843,0.09668946818992843,43,51,0.246,Unknown,False,26.63,Senior,56,Major,Low,Right,Center
73437,2018-05-21 11:16:00+00:00,-0.09668946818992843,0.09668946818992843,43,51,0.0,Unknown,False,26.63,Senior,39,Major,Low,Center,Center
73441,2003-06-02 00:00:00+00:00,-0.00010556126439776855,0.00010556126439776855,39,46,0.11499999999999999,Unknown,False,8.26,Mid,48,Major,Low,Right,Right
73441,2019-08-16 16:25:00+00:00,-0.00010556126439776855,0.00010556126439776855,39,46,0.0,Unknown,False,8.26,Mid,25,Medium,Low,Right,Right
73457,2003-10-21 17:28:00+00:00,-0.05458616835313784,0.05458616835313784,5,15,0.30800000000000005,Unknown,False,5.41,Mid,83,Major,Low,Right,Center
73457,2005-02-14 17:25:00+00:00,-0.05458616835313784,0.05458616835313784,5,15,0.30800000000000005,Unknown,False,5.41,Mid,49,Major,Low,Center,Right
73457,2005-10-31 11:13:00+00:00,-0.05458616835313784,0.05458616835313784,5,15,0.782,Unknown,False,5.41,Mid,19,Medium,Low,Right,Left
73457,2007-03-23 09:53:00+00:00,-0.05458616835313784,0.05458616835313784,5,15,0.832,Unknown,False,5.41,Mid,39,Major,Low,Left,Right
73460,2004-10-06 14:50:00+00:00,0.15223996996493572,0.15223996996493572,6,5,,Unknown,False,5.04,Mid,0,Minor,Low,Center,
73460,2005-02-10 12:08:00+00:00,0.15223996996493572,0.15223996996493572,6,5,,Unknown,False,5.04,Mid,56,Major,Low,,Center
73466,2019-04-05 00:00:00+00:00,0.016441742727016727,0.016441742727016727,16,14,0.27799999999999997,Unknown,False,27.76,Senior,8,Minor,Low,Left,Center
73472,2007-04-23 00:00:00+00:00,0.03403475359996462,0.03403475359996462,18,12,0.02200000000000002,Unknown,False,8.129999999999999,Mid,62,Major,Low,Right,Right
73472,2007-08-21 18:32:00+00:00,0.03403475359996462,0.03403475359996462,18,12,0.525,Unknown,False,8.129999999999999,Mid,62,Major,Low,Right,Center
73473,2003-06-02 00:00:00+00:00,-0.0013776119937046669,0.0013776119937046669,7,16,0.11499999999999999,Unknown,False,4.17,Junior,48,Major,Low,Right,Right
73483,2003-06-02 00:00:00+00:00,-0.012118527434872982,0.012118527434872982,24,35,0.11499999999999999,Unknown,False,4.3,Junior,48,Major,Low,Right,Right
73483,2018-12-11 10:29:00+00:00,-0.012118527434872982,0.012118527434872982,24,35,0.09700000000000009,Unknown,False,4.3,Junior,20,Medium,Low,Right,Right
73507,2003-10-13 17:28:00+00:00,-0.06114574604432796,0.06114574604432796,20,18,0.027999999999999997,Unknown,False,16.45,Senior,83,Major,Low,Center,Center
73531,2005-10-04 15:24:00+00:00,-0.04634139102956622,0.04634139102956622,32,55,0.10499999999999998,Unknown,False,10.190000000000001,Senior,7,Minor,Low,Left,Left
73542,2003-10-07 17:23:00+00:00,-0.02647175575407163,0.02647175575407163,24,36,0.566,Unknown,False,11.25,Senior,70,Major,Low,Center,Right
73542,2007-04-23 00:00:00+00:00,-0.02647175575407163,0.02647175575407163,24,36,0.02200000000000002,Unknown,False,11.25,Senior,62,Major,Low,Right,Right
73559,2003-08-07 17:35:00+00:00,-0.14182850173672334,0.14182850173672334,7,6,0.28,Unknown,False,9.094999999999999,Mid,55,Major,Low,Center,Right
73559,2005-07-07 10:55:00+00:00,-0.14182850173672334,0.14182850173672334,7,6,,Unknown,False,9.094999999999999,Mid,0,Minor,Low,Right,
73559,2005-09-28 15:36:00+00:00,-0.14182850173672334,0.14182850173672334,7,6,,Unknown,False,9.094999999999999,Mid,28,Medium,Low,,Left
73559,2013-10-02 18:05:00+00:00,-0.14182850173672334,0.14182850173672334,7,6,0.373,Unknown,False,9.094999999999999,Mid,12,Medium,Low,Left,Center
73574,2004-02-10 18:45:00+00:00,-0.033347397047531854,0.033347397047531854,32,11,0.07200000000000006,Unknown,False,4.535,Junior,51,Major,Low,Right,Right
73579,2003-10-29 17:34:00+00:00,-0.054328834620211194,0.054328834620211194,186,92,,Unknown,False,5.5,Mid,0,Minor,Low,Center,
73579,2003-11-05 11:51:00+00:00,-0.054328834620211194,0.054328834620211194,186,92,,Unknown,False,5.5,Mid,55,Major,Low,,Right
73579,2005-03-22 15:17:00+00:00,-0.054328834620211194,0.054328834620211194,186,92,,Unknown,False,5.5,Mid,0,Minor,Low,Right,
73579,2005-07-11 09:50:00+00:00,-0.054328834620211194,0.054328834620211194,186,92,,Unknown,False,5.5,Mid,62,Major,Low,,Right
73579,2007-04-23 00:00:00+00:00,-0.054328834620211194,0.054328834620211194,186,92,0.02200000000000002,Unknown,False,5.5,Mid,62,Major,Low,Right,Right
73586,2005-07-08 00:00:00+00:00,-0.30615568863690545,0.30615568863690545,53,21,0.23199999999999998,Unknown,False,22.35,Senior,28,Medium,Low,Left,Left
73586,2022-04-01 17:49:00+00:00,-0.30615568863690545,0.30615568863690545,53,21,0.16099999999999998,Unknown,False,22.35,Senior,6,Minor,Low,Left,Left
73594,2007-04-23 00:00:00+00:00,-0.022547600568623934,0.022547600568623934,15,14,0.02200000000000002,Unknown,False,10.18,Senior,62,Major,Low,Right,Right
73594,2009-09-30 18:38:00+00:00,-0.022547600568623934,0.022547600568623934,15,14,0.24100000000000005,Unknown,False,10.18,Senior,43,Major,Low,Right,Right
73594,2013-03-11 15:17:00+00:00,-0.022547600568623934,0.022547600568623934,15,14,,Unknown,False,10.18,Senior,0,Minor,Low,Right,
73603,2005-10-05 15:50:00+00:00,-0.04550015991235273,0.04550015991235273,10,16,0.16499999999999992,Unknown,False,6.25,Mid,7,Minor,Low,Left,Left
73653,2007-01-25 00:00:00+00:00,-0.01162943634572848,0.01162943634572848,12,20,0.0030000000000000027,Unknown,False,15.34,Senior,39,Major,Low,Right,Right
73655,2013-10-01 16:18:00+00:00,-0.0022105860120661958,0.0022105860120661958,38,47,0.5599999999999999,Unknown,False,26.51,Senior,18,Medium,Low,Left,Center
73655,2014-04-24 00:00:00+00:00,-0.0022105860120661958,0.0022105860120661958,38,47,0.0,Unknown,False,26.51,Senior,18,Medium,Low,Center,Center
73655,2018-12-17 15:27:00+00:00,-0.0022105860120661958,0.0022105860120661958,38,47,0.0,Unknown,False,26.51,Senior,2,Minor,Low,Center,Center
73663,2003-10-14 14:06:00+00:00,0.13569500670187828,0.13569500670187828,5,7,0.782,Unknown,False,8.219999999999999,Mid,36,Major,Low,Center,Left
73666,2003-08-07 17:36:00+00:00,-0.008162546007219926,0.008162546007219926,15,22,0.28,Unknown,False,8.31,Mid,55,Major,Low,Center,Right
73674,2003-06-02 00:00:00+00:00,-0.05470397983962838,0.05470397983962838,8,11,0.11499999999999999,Unknown,False,31.119999999999997,Senior,48,Major,Low,Right,Right
73674,2018-12-11 10:29:00+00:00,-0.05470397983962838,0.05470397983962838,8,11,0.09700000000000009,Unknown,False,31.119999999999997,Senior,20,Medium,Low,Right,Right
73676,2007-01-25 00:00:00+00:00,-0.04208749389871681,0.04208749389871681,19,42,0.0030000000000000027,Unknown,False,16.14,Senior,39,Major,Low,Right,Right
73676,2011-11-03 18:39:00+00:00,-0.04208749389871681,0.04208749389871681,19,42,0.371,Unknown,False,16.14,Senior,86,Major,Low,Right,Center
73692,2018-05-21 11:16:00+00:00,-0.005821595692992537,0.005821595692992537,6,15,0.0,Unknown,False,19.23,Senior,39,Major,Low,Center,Center
73764,2007-04-23 00:00:00+00:00,-0.02185158961231551,0.02185158961231551,11,5,0.02200000000000002,Unknown,False,15.88,Senior,62,Major,Low,Right,Right
73788,2003-06-02 00:00:00+00:00,-0.07170617721671751,0.07170617721671751,19,30,0.11499999999999999,Unknown,False,23.75,Senior,48,Major,Low,Right,Right
73788,2018-12-11 10:29:00+00:00,-0.07170617721671751,0.07170617721671751,19,30,0.09700000000000009,Unknown,False,23.75,Senior,20,Medium,Low,Right,Right
73808,2007-09-24 12:31:00+00:00,-0.01576462225198396,0.01576462225198396,15,13,0.469,Unknown,False,20.44,Senior,84,Major,Low,Left,Center
73808,2007-10-30 00:00:00+00:00,-0.01576462225198396,0.01576462225198396,15,13,0.469,Unknown,False,20.44,Senior,24,Medium,Low,Center,Left
73808,2009-10-08 18:11:00+00:00,-0.01576462225198396,0.01576462225198396,15,13,0.894,Unknown,False,20.44,Senior,16,Medium,Low,Left,Right
73808,2011-10-26 12:55:00+00:00,-0.01576462225198396,0.01576462225198396,15,13,0.14200000000000002,Unknown,False,20.44,Senior,38,Major,Low,Right,Right
73825,2004-08-03 11:33:00+00:00,-0.015084411625532743,0.015084411625532743,98,72,0.295,Unknown,False,5.43,Mid,45,Major,Low,Right,Right
73825,2007-01-25 00:00:00+00:00,-0.015084411625532743,0.015084411625532743,98,72,0.0030000000000000027,Unknown,False,5.43,Mid,39,Major,Low,Right,Right
73875,2007-04-23 00:00:00+00:00,0.021256625934095223,0.021256625934095223,29,45,0.02200000000000002,Unknown,False,14.3,Senior,62,Major,Low,Right,Right
73875,2009-10-13 19:34:00+00:00,0.021256625934095223,0.021256625934095223,29,45,0.24100000000000005,Unknown,False,14.3,Senior,43,Major,Low,Right,Right
73875,2014-04-16 11:35:00+00:00,0.021256625934095223,0.021256625934095223,29,45,0.05199999999999999,Unknown,False,14.3,Senior,40,Major,Low,Right,Right
73882,2005-06-15 11:10:00+00:00,-0.11691267098144284,0.11691267098144284,5,6,,Unknown,False,13.934999999999999,Senior,0,Minor,Low,Right,
73882,2005-06-21 09:54:00+00:00,-0.11691267098144284,0.11691267098144284,5,6,,Unknown,False,13.934999999999999,Senior,56,Major,Low,,Center
73883,2007-04-23 00:00:00+00:00,-0.13877722651002222,0.13877722651002222,16,49,0.02200000000000002,Unknown,False,15.77,Senior,62,Major,Low,Right,Right
73883,2011-10-26 12:07:00+00:00,-0.13877722651002222,0.13877722651002222,16,49,0.267,Unknown,False,15.77,Senior,38,Major,Low,Right,Right
73883,2013-11-04 14:22:00+00:00,-0.13877722651002222,0.13877722651002222,16,49,0.8009999999999999,Unknown,False,15.77,Senior,30,Major,Low,Right,Left
73889,2003-06-02 00:00:00+00:00,-0.0001351591412497249,0.0001351591412497249,16,18,0.11499999999999999,Unknown,False,8.25,Mid,48,Major,Low,Right,Right
73891,2018-05-21 11:16:00+00:00,0.006693258679084178,0.006693258679084178,29,26,0.0,Unknown,False,22.85,Senior,39,Major,Low,Center,Center
73932,2003-06-02 00:00:00+00:00,7.368964833547883e-06,7.368964833547883e-06,22,19,0.11499999999999999,Unknown,False,0.15,Junior,48,Major,Low,Right,Right
73933,2003-09-09 17:51:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,0.08200000000000002,Unknown,False,1.71,Junior,7,Minor,Low,Right,Right
73933,2005-02-02 16:02:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,0.39,Unknown,False,1.71,Junior,91,Major,Low,Right,Center
73933,2005-02-28 11:13:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,,Unknown,False,1.71,Junior,0,Minor,Low,Center,
73933,2005-03-01 21:26:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,,Unknown,False,1.71,Junior,91,Major,Low,,Center
73933,2005-03-09 00:00:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,,Unknown,False,1.71,Junior,0,Minor,Low,Center,
73933,2005-03-30 20:08:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,,Unknown,False,1.71,Junior,6,Minor,Low,,Right
73933,2006-12-22 18:21:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,0.42500000000000004,Unknown,False,1.71,Junior,80,Major,Low,Right,Center
73933,2009-08-25 19:00:00+00:00,-0.004480160970781674,0.004480160970781674,102,123,0.42500000000000004,Unknown,False,1.71,Junior,16,Medium,Low,Center,Right
73934,2004-05-19 09:36:00+00:00,-0.026740536155535413,0.026740536155535413,199,163,0.36700000000000005,Unknown,False,4.27,Junior,51,Major,Low,Right,Right
73934,2007-09-27 14:38:00+00:00,-0.026740536155535413,0.026740536155535413,199,163,0.24900000000000005,Unknown,False,4.27,Junior,6,Minor,Low,Right,Right
73934,2007-10-09 18:00:00+00:00,-0.026740536155535413,0.026740536155535413,199,163,0.24900000000000005,Unknown,False,4.27,Junior,35,Major,Low,Right,Right
73934,2011-10-26 22:08:00+00:00,-0.026740536155535413,0.026740536155535413,199,163,0.30100000000000005,Unknown,False,4.27,Junior,38,Major,Low,Right,Right
73934,2017-10-31 17:23:00+00:00,-0.026740536155535413,0.026740536155535413,199,163,0.232,Unknown,False,4.27,Junior,48,Major,Low,Right,Center
73936,2003-02-01 15:03:00+00:00,0.0018751976216119653,0.0018751976216119653,28,18,0.829,Unknown,False,1.6,Junior,22,Medium,Low,Right,Left
73936,2005-02-14 10:06:00+00:00,0.0018751976216119653,0.0018751976216119653,28,18,0.55,Unknown,False,1.6,Junior,91,Major,Low,Left,Center
73936,2005-02-22 13:02:00+00:00,0.0018751976216119653,0.0018751976216119653,28,18,,Unknown,False,1.6,Junior,0,Minor,Low,Center,
73936,2005-02-28 11:12:00+00:00,0.0018751976216119653,0.0018751976216119653,28,18,,Unknown,False,1.6,Junior,91,Major,Low,,Center
73942,2005-02-15 00:58:00+00:00,-0.002811518845170169,0.002811518845170169,7,6,0.821,Unknown,False,1.7,Junior,52,Major,Low,Left,Right
73942,2007-01-25 00:00:00+00:00,-0.002811518845170169,0.002811518845170169,7,6,0.0030000000000000027,Unknown,False,1.7,Junior,39,Major,Low,Right,Right
73979,2003-02-01 15:03:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,0.829,Unknown,False,13.53,Senior,22,Medium,Low,Right,Left
73979,2003-03-24 16:48:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,0.55,Unknown,False,13.53,Senior,83,Major,Low,Left,Center
73979,2005-02-14 21:38:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,0.30800000000000005,Unknown,False,13.53,Senior,49,Major,Low,Center,Right
73979,2005-02-15 13:55:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,0.30800000000000005,Unknown,False,13.53,Senior,91,Major,Low,Right,Center
73979,2005-02-22 13:02:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,,Unknown,False,13.53,Senior,0,Minor,Low,Center,
73979,2005-02-28 11:12:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,,Unknown,False,13.53,Senior,91,Major,Low,,Center
73979,2005-10-03 13:52:00+00:00,0.0038695386789209113,0.0038695386789209113,51,93,0.259,Unknown,False,13.53,Senior,49,Major,Low,Center,Right
73981,2007-04-23 00:00:00+00:00,-0.037339756166856614,0.037339756166856614,24,28,0.02200000000000002,Unknown,False,15.71,Senior,62,Major,Low,Right,Right
73982,2003-05-14 11:01:00+00:00,-0.05127191707642695,0.05127191707642695,20,44,0.295,Unknown,False,15.33,Senior,42,Major,Low,Right,Right
73982,2007-01-25 00:00:00+00:00,-0.05127191707642695,0.05127191707642695,20,44,0.0030000000000000027,Unknown,False,15.33,Senior,39,Major,Low,Right,Right
74010,2018-05-21 11:16:00+00:00,-0.15459099195047507,0.15459099195047507,112,43,0.0,Unknown,False,30.82,Senior,39,Major,Low,Center,Center
74016,2003-09-10 17:56:00+00:00,-0.024932605263171898,0.024932605263171898,115,129,0.17599999999999993,Unknown,False,17.244999999999997,Senior,7,Minor,Low,Right,Right
74016,2005-02-14 17:24:00+00:00,-0.024932605263171898,0.024932605263171898,115,129,0.39,Unknown,False,17.244999999999997,Senior,91,Major,Low,Right,Center
74016,2005-02-15 00:00:00+00:00,-0.024932605263171898,0.024932605263171898,115,129,,Unknown,False,17.244999999999997,Senior,0,Minor,Low,Center,
74016,2005-03-09 10:09:00+00:00,-0.024932605263171898,0.024932605263171898,115,129,,Unknown,False,17.244999999999997,Senior,6,Minor,Low,,Right
74024,2007-04-23 00:00:00+00:00,0.004485388325484813,0.004485388325484813,14,71,0.02200000000000002,Unknown,False,12.18,Senior,62,Major,Low,Right,Right
74031,2005-09-22 00:00:00+00:00,-0.06318788314020257,0.06318788314020257,34,59,,Unknown,False,2.275,Junior,0,Minor,Low,Left,
74031,2005-10-04 16:18:00+00:00,-0.06318788314020257,0.06318788314020257,34,59,,Unknown,False,2.275,Junior,7,Minor,Low,,Left
74032,2003-08-21 16:58:00+00:00,-0.023940141206553245,0.023940141206553245,31,16,0.30800000000000005,Unknown,False,5.88,Mid,83,Major,Low,Right,Center
74032,2009-10-02 00:00:00+00:00,-0.023940141206553245,0.023940141206553245,31,16,0.309,Unknown,False,5.88,Mid,43,Major,Low,Center,Right
74035,2003-10-08 17:15:00+00:00,0.0127567234535979,0.0127567234535979,6,11,0.40800000000000003,Unknown,False,0.43499999999999994,Junior,19,Medium,Low,Left,Left
74040,2013-10-01 17:41:00+00:00,-0.023703087411060628,0.023703087411060628,37,16,0.099,Unknown,False,14.315000000000001,Senior,18,Medium,Low,Center,Center
74040,2014-04-24 00:00:00+00:00,-0.023703087411060628,0.023703087411060628,37,16,0.0,Unknown,False,14.315000000000001,Senior,18,Medium,Low,Center,Center
74040,2018-04-10 18:01:00+00:00,-0.023703087411060628,0.023703087411060628,37,16,0.025999999999999995,Unknown,False,14.315000000000001,Senior,56,Major,Low,Center,Center
74040,2018-05-21 11:16:00+00:00,-0.023703087411060628,0.023703087411060628,37,16,0.0,Unknown,False,14.315000000000001,Senior,39,Major,Low,Center,Center
74047,2007-11-20 00:00:00+00:00,0.013953585732274176,0.013953585732274176,21,20,0.44000000000000006,Unknown,False,4.25,Junior,24,Medium,Low,Left,Left
74048,2003-08-13 19:34:00+00:00,-0.004486447962427691,0.004486447962427691,8,9,0.55,Unknown,False,0.335,Junior,22,Medium,Low,Center,Left
74051,2003-09-24 17:16:00+00:00,0.0009355600672353304,0.0009355600672353304,16,16,1.116,Unknown,False,0.385,Junior,22,Medium,Low,Right,Left
74052,2019-05-22 17:05:00+00:00,-0.07049237198384478,0.07049237198384478,7,5,0.009000000000000008,Unknown,False,16.11,Senior,26,Medium,Low,Right,Right
74059,2009-10-15 12:58:00+00:00,-0.04669623937940513,0.04669623937940513,21,13,0.526,Unknown,False,6.2,Mid,15,Medium,Low,Left,Left
74063,2007-04-23 00:00:00+00:00,-0.03168850751008492,0.03168850751008492,43,89,0.02200000000000002,Unknown,False,4.025,Junior,62,Major,Low,Right,Right
74066,2005-02-15 13:55:00+00:00,0.021020475805643903,0.021020475805643903,17,37,0.641,Unknown,False,9.34,Mid,91,Major,Low,Left,Center
74066,2005-02-22 13:03:00+00:00,0.021020475805643903,0.021020475805643903,17,37,,Unknown,False,9.34,Mid,0,Minor,Low,Center,
74066,2005-02-28 11:11:00+00:00,0.021020475805643903,0.021020475805643903,17,37,,Unknown,False,9.34,Mid,91,Major,Low,,Center
74070,2003-06-02 00:00:00+00:00,-0.027243658777301238,0.027243658777301238,55,94,0.11499999999999999,Unknown,False,12.32,Senior,48,Major,Low,Right,Right
74070,2003-09-24 10:34:00+00:00,-0.027243658777301238,0.027243658777301238,55,94,0.248,Unknown,False,12.32,Senior,7,Minor,Low,Right,Right
74090,2005-09-29 14:06:00+00:00,-0.03192989813845052,0.03192989813845052,119,84,0.515,Unknown,False,20.060000000000002,Senior,91,Major,Low,Left,Center
74090,2011-10-26 19:16:00+00:00,-0.03192989813845052,0.03192989813845052,119,84,0.319,Unknown,False,20.060000000000002,Senior,38,Major,Low,Center,Right
74090,2018-04-11 17:44:00+00:00,-0.03192989813845052,0.03192989813845052,119,84,0.30100000000000005,Unknown,False,20.060000000000002,Senior,48,Major,Low,Right,Right
74090,2018-12-11 10:29:00+00:00,-0.03192989813845052,0.03192989813845052,119,84,0.09700000000000009,Unknown,False,20.060000000000002,Senior,20,Medium,Low,Right,Right
74090,2022-04-06 13:59:00+00:00,-0.03192989813845052,0.03192989813845052,119,84,0.17799999999999994,Unknown,False,20.060000000000002,Senior,44,Major,Low,Right,Right
74111,2003-06-02 00:00:00+00:00,-0.0009846988248120984,0.0009846988248120984,52,18,0.11499999999999999,Unknown,False,8.184999999999999,Mid,48,Major,Low,Right,Right
74140,2005-05-25 20:47:00+00:00,-0.10694480184876923,0.10694480184876923,37,44,0.295,Unknown,False,5.824999999999999,Mid,52,Major,Low,Right,Right
74140,2007-01-25 00:00:00+00:00,-0.10694480184876923,0.10694480184876923,37,44,0.0030000000000000027,Unknown,False,5.824999999999999,Mid,39,Major,Low,Right,Right
74140,2009-11-06 12:46:00+00:00,-0.10694480184876923,0.10694480184876923,37,44,0.778,Unknown,False,5.824999999999999,Mid,25,Medium,Low,Right,Left
74140,2011-10-26 12:00:00+00:00,-0.10694480184876923,0.10694480184876923,37,44,0.752,Unknown,False,5.824999999999999,Mid,38,Major,Low,Left,Right
74140,2016-03-10 11:24:00+00:00,-0.10694480184876923,0.10694480184876923,37,44,0.05199999999999999,Unknown,False,5.824999999999999,Mid,39,Major,Low,Right,Right
74142,2007-04-23 00:00:00+00:00,0.059161513691337736,0.059161513691337736,15,6,0.02200000000000002,Unknown,False,3.82,Junior,62,Major,Low,Right,Right
74143,2005-05-25 20:47:00+00:00,-0.02013542522035247,0.02013542522035247,29,48,0.295,Unknown,False,2.1950000000000003,Junior,52,Major,Low,Right,Right
74143,2005-09-29 15:39:00+00:00,-0.02013542522035247,0.02013542522035247,29,48,0.295,Unknown,False,2.1950000000000003,Junior,62,Major,Low,Right,Right
74143,2007-02-08 00:00:00+00:00,-0.02013542522035247,0.02013542522035247,29,48,0.601,Unknown,False,2.1950000000000003,Junior,84,Major,Low,Right,Center
74148,2003-09-16 15:52:00+00:00,-0.02516430669396895,0.02516430669396895,55,60,1.1720000000000002,Unknown,False,1.79,Junior,7,Minor,Low,Left,Right
74148,2005-02-02 16:03:00+00:00,-0.02516430669396895,0.02516430669396895,55,60,0.39,Unknown,False,1.79,Junior,91,Major,Low,Right,Center
74148,2006-01-10 12:28:00+00:00,-0.02516430669396895,0.02516430669396895,55,60,,Unknown,False,1.79,Junior,0,Minor,Low,Center,
74150,2005-11-23 11:36:00+00:00,-0.06928769628654749,0.06928769628654749,9,11,0.782,Unknown,False,2.1550000000000002,Junior,19,Medium,Low,Right,Left
74163,2013-10-02 15:43:00+00:00,-0.012385456428061922,0.012385456428061922,142,120,0.506,Unknown,False,14.524999999999999,Senior,18,Medium,Low,Left,Center
74163,2014-04-24 00:00:00+00:00,-0.012385456428061922,0.012385456428061922,142,120,0.0,Unknown,False,14.524999999999999,Senior,18,Medium,Low,Center,Center
74163,2018-03-29 13:39:00+00:00,-0.012385456428061922,0.012385456428061922,142,120,0.647,Unknown,False,14.524999999999999,Senior,11,Medium,Low,Center,Right
