event_id,deputado_id,is_switcher,post,conf
ctrl_239,167493,0,1,0.6765061072406559
ctrl_240,167493,0,0,0.6267027915204951
ctrl_240,167493,0,1,0.6787564859695286
ctrl_241,167493,0,0,0.63780165493364
ctrl_241,167493,0,1,0.6690407063637303
ctrl_242,178859,0,0,0.7009423135742585
ctrl_242,178859,0,1,0.706921090040802
ctrl_243,178859,0,0,0.7004946971910285
ctrl_243,178859,0,1,0.7073295585631109
ctrl_244,178859,0,0,0.701695639058449
ctrl_244,178859,0,1,0.7060355436701993
ctrl_245,178859,0,0,0.7022191325473821
ctrl_245,178859,0,1,0.7027358772574297
ctrl_246,178859,0,0,0.6967035217066205
ctrl_246,178859,0,1,0.7096993162978182
ctrl_247,160567,0,0,0.23285332231795255
ctrl_247,160567,0,1,0.27457640781150455
ctrl_248,73718,0,0,0.5864626136843158
ctrl_248,73718,0,1,0.4775134309490124
ctrl_249,160545,0,0,0.5030284116468595
ctrl_249,160545,0,1,0.551029263790399
ctrl_250,160545,0,0,0.39265681758867765
ctrl_250,160545,0,1,0.23344013233591143
ctrl_251,178964,0,0,0.14091000902101733
ctrl_251,178964,0,1,0.13363003286728817
ctrl_252,178964,0,0,0.14248657351106922
ctrl_252,178964,0,1,0.1308870992538525
ctrl_253,178964,0,0,0.19053250545916126
ctrl_253,178964,0,1,0.1601836900131265
ctrl_254,178964,0,0,0.19053250545916126
ctrl_254,178964,0,1,0.1601836900131265
ctrl_255,178964,0,0,0.17566110282793995
ctrl_255,178964,0,1,0.17788244671224984
ctrl_256,141398,0,0,0.693687520264024
ctrl_256,141398,0,1,0.677494364994651
ctrl_257,141398,0,0,0.6926291579671731
ctrl_257,141398,0,1,0.6981851066044193
ctrl_258,141398,0,0,0.6566718137863303
ctrl_258,141398,0,1,0.6716628319143676
ctrl_259,141398,0,0,0.6842652575952475
ctrl_259,141398,0,1,0.7131884112815909
ctrl_260,178970,0,0,0.9582469685700735
ctrl_260,178970,0,1,0.9209316584617362
ctrl_261,178970,0,0,0.9588647966814295
ctrl_261,178970,0,1,0.9209316584617362
ctrl_262,178970,0,0,0.9578320646190861
ctrl_262,178970,0,1,0.9209316584617362
ctrl_263,178970,0,0,0.9580372534946899
ctrl_263,178970,0,1,0.9247527724463552
ctrl_264,178970,0,0,0.9580372534946899
ctrl_264,178970,0,1,0.9247527724463552
ctrl_265,160607,0,0,0.6213652260778758
ctrl_265,160607,0,1,0.5596263605777209
ctrl_266,160607,0,0,0.6498996727247843
ctrl_266,160607,0,1,0.646382004830821
ctrl_267,160607,0,0,0.6204033780366798
ctrl_267,160607,0,1,0.5701789380699085
ctrl_268,160607,0,0,0.6184191940100324
ctrl_268,160607,0,1,0.5746203590853521
ctrl_269,160607,0,0,0.6588455242533554
ctrl_269,160607,0,1,0.652326402623683
ctrl_270,178909,0,0,0.3456533695262444
ctrl_270,178909,0,1,0.4064500804390638
ctrl_271,178909,0,0,0.34712723788704786
ctrl_271,178909,0,1,0.4111955635081461
ctrl_272,178909,0,0,0.497715375131876
ctrl_272,178909,0,1,0.452164067725678
ctrl_273,178909,0,0,0.3423718969905596
ctrl_273,178909,0,1,0.42576104544692217
ctrl_274,134812,0,0,0.743337310054966
ctrl_274,134812,0,1,0.787210430501685
ctrl_275,134812,0,0,0.743337310054966
ctrl_275,134812,0,1,0.787210430501685
ctrl_276,134812,0,0,0.743337310054966
ctrl_276,134812,0,1,0.787210430501685
ctrl_277,134812,0,0,0.7613735136739309
ctrl_277,134812,0,1,0.7862133161235453
ctrl_278,134812,0,0,0.743337310054966
ctrl_278,134812,0,1,0.787210430501685
ctrl_279,74570,0,0,0.3748372587815158
ctrl_279,74570,0,1,0.41510784961913944
ctrl_280,74570,0,0,0.32926499270613924
ctrl_280,74570,0,1,0.2878976814903308
ctrl_281,74277,0,0,0.32664249679131957
ctrl_281,74277,0,1,0.3273926756139596
ctrl_282,74277,0,0,0.4177175494619269
ctrl_282,74277,0,1,0.33295405166241726
ctrl_283,74277,0,0,0.3521279424546714
ctrl_283,74277,0,1,0.3137501389318366
ctrl_284,74277,0,0,0.33124087559209037
ctrl_284,74277,0,1,0.4091899410796051
ctrl_285,74277,0,0,0.3316000494522959
ctrl_285,74277,0,1,0.4076459051159914
ctrl_286,74124,0,0,0.3374502334594878
ctrl_286,74124,0,1,0.2934497134497783
ctrl_287,74124,0,0,0.32990895170993195
ctrl_287,74124,0,1,0.29367302661096834
ctrl_288,74124,0,0,0.26983188407115644
ctrl_288,74124,0,1,0.31041930203515583
ctrl_289,74124,0,0,0.2628898443558486
ctrl_289,74124,0,1,0.3146156590377809
ctrl_290,74124,0,0,0.26983188407115644
ctrl_290,74124,0,1,0.31041930203515583
ctrl_291,74298,0,0,0.5343029004235016
ctrl_291,74298,0,1,0.6130389907516164
ctrl_292,74298,0,0,0.5910874636998604
ctrl_292,74298,0,1,0.5058826614901806
ctrl_293,74298,0,0,0.5769084834748642
ctrl_293,74298,0,1,0.5058826614901806
ctrl_294,74298,0,0,0.5392235366305863
ctrl_294,74298,0,1,0.5915265774475629
ctrl_295,141433,0,0,0.35064475422629626
ctrl_295,141433,0,1,0.6747399664588216
ctrl_296,178853,0,0,0.6713335396567386
ctrl_296,178853,0,1,0.6701598064355893
ctrl_297,178853,0,0,0.6472961313801221
ctrl_297,178853,0,1,0.668040035809101
ctrl_298,160650,0,0,0.626193598667503
ctrl_298,160650,0,1,0.5597329142003163
ctrl_299,160650,0,0,0.5650867587596112
ctrl_299,160650,0,1,0.589058589601624
ctrl_300,160650,0,0,0.5650867587596112
ctrl_300,160650,0,1,0.589058589601624
ctrl_301,160650,0,0,0.626193598667503
ctrl_301,160650,0,1,0.5597329142003163
ctrl_302,160650,0,0,0.5650867587596112
ctrl_302,160650,0,1,0.589058589601624
ctrl_303,178834,0,0,0.7502600609569705
ctrl_303,178834,0,1,0.7587856402841225
ctrl_304,178834,0,0,0.7630011237704893
ctrl_304,178834,0,1,0.7680514082807269
ctrl_305,178834,0,0,0.744457557482151
ctrl_305,178834,0,1,0.7697487573901265
ctrl_306,178834,0,0,0.7502600609569705
ctrl_306,178834,0,1,0.7587856402841225
ctrl_307,178834,0,0,0.7466941489698788
ctrl_307,178834,0,1,0.7645591359292805
ctrl_308,141384,0,0,0.4889609102407421
ctrl_308,141384,0,1,0.4030415478684356
ctrl_309,141384,0,0,0.4889609102407421
ctrl_309,141384,0,1,0.4030415478684356
ctrl_310,141384,0,0,0.4889609102407421
ctrl_310,141384,0,1,0.4030415478684356
ctrl_311,141384,0,0,0.5155514766357273
ctrl_311,141384,0,1,0.5282395947477274
ctrl_312,141384,0,0,0.42358829377610235
ctrl_312,141384,0,1,0.5108965716253155
ctrl_313,141465,0,0,0.354144421689564
ctrl_313,141465,0,1,0.3603714776099616
ctrl_314,141465,0,0,0.3282180003392317
ctrl_314,141465,0,1,0.3922605829711771
ctrl_315,141465,0,0,0.3282180003392317
ctrl_315,141465,0,1,0.3922605829711771
ctrl_316,141465,0,0,0.3282180003392317
ctrl_316,141465,0,1,0.3922605829711771
ctrl_317,160557,0,0,0.6405281376988101
ctrl_317,160557,0,1,0.5973707993630757
ctrl_318,160557,0,0,0.6405281376988101
ctrl_318,160557,0,1,0.5973707993630757
ctrl_319,160557,0,0,0.6405281376988101
ctrl_319,160557,0,1,0.5973707993630757
ctrl_320,160557,0,0,0.6405281376988101
ctrl_320,160557,0,1,0.5973707993630757
ctrl_321,160557,0,0,0.6375497857104557
ctrl_321,160557,0,1,0.6084217482242287
ctrl_322,74481,0,0,0.5906752645084317
ctrl_322,74481,0,1,0.6100479618017732
ctrl_323,74481,0,0,0.5913329771793141
ctrl_323,74481,0,1,0.6114347941036004
ctrl_324,74481,0,0,0.5918604045444102
ctrl_324,74481,0,1,0.6097597781046129
ctrl_325,74481,0,0,0.5920616007049891
ctrl_325,74481,0,1,0.6118970558667699
ctrl_326,74481,0,0,0.5893617444175324
ctrl_326,74481,0,1,0.6136884832700872
ctrl_327,204430,0,0,0.1386856462164522
ctrl_327,204430,0,1,0.41844634241765777
ctrl_328,204430,0,0,0.1386856462164522
ctrl_328,204430,0,1,0.41844634241765777
ctrl_329,204430,0,0,0.27100675674092883
ctrl_329,204430,0,1,0.24819753024981414
ctrl_330,204430,0,0,0.1386856462164522
ctrl_330,204430,0,1,0.41844634241765777
ctrl_331,74403,0,0,0.6336309393846675
ctrl_331,74403,0,1,0.7105025355435222
ctrl_332,74403,0,0,0.667671035293549
ctrl_332,74403,0,1,0.6911344223512467
ctrl_333,74403,0,0,0.6472842183877596
ctrl_333,74403,0,1,0.7135884958380653
ctrl_334,74403,0,0,0.6950343129278919
ctrl_334,74403,0,1,0.7025207722962746
ctrl_335,74403,0,0,0.639517355910493
ctrl_335,74403,0,1,0.7152280995864392
ctrl_336,133439,0,0,0.5618905164678916
ctrl_336,133439,0,1,0.6636300833734289
ctrl_337,133439,0,0,0.5659153872872733
ctrl_337,133439,0,1,0.6631299108030099
ctrl_338,133439,0,0,0.6962742081884571
ctrl_338,133439,0,1,0.7275609558564158
ctrl_339,133439,0,0,0.5618905164678916
ctrl_339,133439,0,1,0.6636300833734289
